channel_name,num_spikes,cell_type,PSNR,eig1,eig2,eig3,converged,PSNR1,PSNR2,weight1,weight2,inner_product
12a,4601,OFF,16.783862029746317,0.735048714975914,0.6614078442663027,0.6522978674934314,True,14.55157224529931,7.6344004258926885,0.5144095960386114,0.4855904039613884,-0.09481510029042044
13a,12882,OFF,18.412213845226752,0.4134401960886601,0.4111444329797436,0.4096136820801311,True,7.918723170466182,7.784738361463577,0.5027694758691936,0.49723052413080654,-0.210487780822824
13b,3707,unknown,9.652923432782476,0.538687749616616,0.5302243306058503,0.522985495858877,True,6.742842897458609,8.132067638793199,0.46668315560890633,0.5333168443910937,-0.23173898302281543
13c,2914,ON,19.032339179313386,0.5676817115580544,0.5431633731154505,0.5368697556725429,True,16.531806090712678,6.211861840890587,0.5831556972065766,0.4168443027934234,-0.21567192664678592
14a,26257,ON,12.845637769563806,0.4157833599612787,0.4103566782038966,0.40464216877097364,True,9.108091443846932,6.112125311202865,0.4904927545105655,0.5095072454894342,-0.22683603313635087
14b,9180,OFF,14.153515857449886,0.47856346051687,0.4732984963400185,0.46611495527881397,True,8.61800455555455,6.663836154757027,0.48311889965503896,0.516881100344961,-0.17858433830944664
16a,22460,unknown,9.654893642375002,0.4481509825390187,0.4206151201016486,0.4172136553745659,True,12.633902960589642,14.91784526915532,0.5078782713980473,0.4921217286019525,-0.2608870486370604
16b,7042,ON,19.70029099335126,0.46134581356681326,0.45224824090801385,0.44999215782535323,True,13.989320778785908,10.258102895266418,0.5386844837118987,0.46131551628810064,-0.13849596539185546
17a,16590,OFF,17.033404258728275,0.43604979439640074,0.430048273837744,0.41997104074622327,True,6.426466825966643,12.45701798678207,0.5057733626903592,0.4942266373096408,-0.18273068201385012
17b,14035,unknown,11.843573457741034,0.4498450566893916,0.4442448864660275,0.44078622922160393,True,6.067966214791678,6.490435728862024,0.5074760432302925,0.49252395676970756,-0.23404489567116185
17c,5516,unknown,5.800502549877786,0.48967424805118814,0.4810808967723873,0.47563775939663405,True,5.812827151367332,5.753450233728265,0.5045643717009819,0.4954356282990181,-0.2716078472268033
21a,7775,ON,22.112768723537663,0.4664458102372196,0.4617566390350669,0.45405709549196127,True,16.175026902653638,11.375769601369552,0.5379351029235381,0.4620648970764624,-0.10231829229846132
