channel_name,num_spikes,cell_type,PSNR,eig1,eig2,eig3,converged,PSNR1,PSNR2,weight1,weight2,inner_product
12a,1978,OFF,12.186540546145011,0.9713922521922855,0.7540074757700597,0.7373575269210187,True,11.450823197224537,10.235904024903862,0.6368338292972151,0.3631661707027845,0.42059881642078917
12b,1228,ON,9.526389107321574,0.9200079809877126,0.8954423639337291,0.8718386622897064,True,9.41968040262483,7.839764965798155,0.6625578237219432,0.33744217627805706,0.2556887945761264
12c,59,unknown,6.190783524813223,4.805752780447614,3.7903272425306977,3.660127290779746,True,6.367349960039527,2.0007481001952483,0.9827586206896551,0.017241379310344866,-0.28070175438596534
13a,963,OFF,11.134041128046952,1.1132980937294141,1.056309006762919,1.029772177104085,True,11.420735787221545,7.257809621111085,0.8973163559049069,0.10268364409509345,0.46638212531818063
13b,415,ON,16.72186644917289,1.2663909696928026,1.249651039515263,1.21665906806149,True,15.937224232365939,7.861726023133228,0.6361762676909567,0.36382373230904314,0.1854757877591931
13c,587,OFF,13.840239596777034,1.727560130675248,1.5566379692953753,1.542629802792702,True,13.558721553129589,5.903612835177386,0.961120710210343,0.03887928978965762,0.4842395587076439
13d,304,unknown,7.454541761055534,2.1882072740811713,2.152215368831707,2.078985750469221,True,5.78446486534602,7.3783979410010785,0.18200476555055908,0.8179952344494406,0.1655067155067153
14a,5973,ON,25.77506391779178,0.6207854004016091,0.5717455941803952,0.5627778103423942,True,25.70213380803435,15.88428103074283,0.5985299410059621,0.40147005899403837,-0.20675148716178873
14b,1212,ON,11.186482138511007,0.7958038374246732,0.7664904538250324,0.7462176755308818,True,11.50188482936673,10.593277942637936,0.51644750610952,0.4835524938904803,-0.07676628360996486
17a,5929,unknown,8.452867563895103,0.4366998922722171,0.4340493022638269,0.43059766304657743,True,6.269052711050321,5.988208030114648,0.504045212852764,0.4959547871472359,-0.25118038977899904
17b,2553,unknown,8.51537553532553,0.570595199963809,0.5599535915774076,0.5525068452104759,True,5.333542150605436,5.55106773530025,0.495539148392436,0.5044608516075638,-0.2688710479922849
17c,1129,unknown,8.831727372236802,0.8030356124683484,0.7855355791801178,0.7644009787263571,True,8.549921253518937,7.466513976244665,0.5705826353920627,0.42941736460793756,0.04175866495507059
17d,403,unknown,6.011536729431407,1.3876227661997285,1.357243958775422,1.3371451774162733,True,5.641580950627611,6.13579676639283,0.05611527652331689,0.943884723476683,-0.0027315296566078062
21a,2035,OFF,12.683605034021378,0.8760804681379074,0.7269124859341458,0.7157582105611473,True,11.914067786897224,8.191761197165,0.6591442847545583,0.3408557152454413,0.25056238670364955
21b,145,unknown,6.825660733486293,3.527679922848523,3.326524966955601,3.231764928590781,True,5.311657057757763,6.000721988393861,0.1461588970388044,0.8538411029611956,0.1333234244946493
21c,133,unknown,6.416462435907995,3.3158112195621703,2.7005339499563257,2.5317522326683806,True,6.090825897858816,5.507704703104221,0.9221569016837193,0.07784309831628108,0.08361581920903954
21d,86,unknown,5.881659141766155,5.168798048721214,4.807884693991363,3.743671763935318,True,3.106979161012228,5.531566058810587,0.035084323400463004,0.964915676599537,-0.29753086419753083
21e,99,unknown,5.69381117618291,2.766960885289237,2.6063453944974255,2.5259431161923995,True,5.953747323491151,5.26896500827697,0.5484889547982964,0.45151104520170343,-0.9557613168724279
22a,629,ON,13.508429755057866,1.2748325920554058,1.2597292913927107,1.1765244706538278,True,5.134322803287596,13.370271476596434,0.032167709448606606,0.9678322905513927,0.5031927105754054
22b,370,OFF,9.245969808206745,2.560740600888083,2.5369864930750983,2.452072627156922,True,9.098140607583156,5.186428468790877,0.9412409429788056,0.058759057021194154,0.4424194991055454
22c,134,ON,9.968029059854047,2.511391662421777,2.387363050856201,2.1934485167294766,True,3.3773416899283943,9.902816519724551,0.02321273813592607,0.9767872618640736,0.7500000000000001
23a,12115,OFF,22.562122905110904,0.604327702984987,0.5175773470336891,0.5162715899041542,True,20.52270768994579,11.367328604073128,0.6022738116901489,0.3977261883098517,-0.0022416712108828257
23b,4619,ON,11.990694163288456,0.7005431786488336,0.6080366695907325,0.5957936697792656,True,17.95253143799912,17.92499246594334,0.5263493222622471,0.4736506777377525,-0.35731214766153363
24a,27035,OFF,25.760075553773024,0.4741648972583282,0.46757201661608255,0.46252027857210265,True,20.4333926691473,12.701805183423028,0.5443888663255405,0.4556111336744585,-0.07398073743555236
24b,4795,OFF,26.300101530502573,0.580598972658191,0.5727728650786622,0.5678133552404742,True,21.554034960229146,14.774093443903535,0.6088395777242004,0.39116042227580017,-0.013308464111139687
24c,401,ON,10.217182927399614,1.5524828927728536,1.4863234183390026,1.370655803870321,True,9.929201538492428,4.8504678686756035,0.9770009523241703,0.022999047675829824,0.43001160429358853
