channel_name,num_spikes,cell_type,PSNR,eig1,eig2,eig3,converged,PSNR1,PSNR2,weight1,weight2,inner_product
12a,1978,OFF,12.186540546145011,0.9713922521922855,0.7540074757700597,0.7373575269210187,True,10.128362424399452,11.668091155753038,0.24264806128642183,0.757351938713579,0.7137098851285222
12b,1228,ON,9.526389107321574,0.9200079809877126,0.8954423639337291,0.8718386622897064,True,9.570619413518578,7.634679898616095,0.8837787223648818,0.11622127763511814,0.32717378445522294
12c,59,unknown,6.190783524813223,4.805752780447614,3.7903272425306977,3.660127290779746,True,3.102859351301499,6.211272917286177,0.05172408677368,0.94827591322632,-0.3681818181818184
13a,963,OFF,11.134041128046952,1.1132980937294141,1.056309006762919,1.029772177104085,True,11.019395879579385,6.3355052319079075,0.9561360604886066,0.043863939511393966,0.4662513691128148
13b,415,ON,16.72186644917289,1.2663909696928026,1.249651039515263,1.21665906806149,True,8.568166388987528,15.755973120705143,0.1291798815521708,0.8708201184478288,0.3428541644949442
13c,587,OFF,13.840239596777034,1.727560130675248,1.5566379692953753,1.542629802792702,True,13.710954343250297,7.468440237162225,0.9219056002996611,0.07809439970033899,0.6026082076806715
13d,304,unknown,7.454541761055534,2.1882072740811713,2.152215368831707,2.078985750469221,True,6.742801632639423,6.800133262059575,0.24154543515298094,0.7584545648470189,0.22736801982084998
14a,5973,ON,25.77506391779178,0.6207854004016091,0.5717455941803952,0.5627778103423942,True,25.511730507888196,15.565784261829577,0.5743920303126059,0.4256079696873951,-0.17471386570933303
14b,1212,ON,11.186482138511007,0.7958038374246732,0.7664904538250324,0.7462176755308818,True,10.746684381508878,7.100517326744429,0.863264891115918,0.1367351088840809,0.24116693934054864
17a,5929,unknown,8.452867563895103,0.4366998922722171,0.4340493022638269,0.43059766304657743,True,6.490410546879313,6.476770947114471,0.4982981979162194,0.5017018020837806,-0.2506038973053686
17b,2553,unknown,8.51537553532553,0.570595199963809,0.5599535915774076,0.5525068452104759,True,,8.51537553532553,9.321771827247326e-19,1.0,
17c,1129,unknown,8.831727372236802,0.8030356124683484,0.7855355791801178,0.7644009787263571,True,7.5471128801908005,9.112651586308417,0.3146455860141406,0.6853544139858597,0.06153933917488136
17d,403,unknown,6.011536729431407,1.3876227661997285,1.357243958775422,1.3371451774162733,True,6.204572758831622,6.063884548551347,0.926007939642472,0.07399206035752859,-0.039489708927049096
21a,2035,OFF,12.683605034021378,0.8760804681379074,0.7269124859341458,0.7157582105611473,True,10.497289939982771,12.205760876095033,0.349498426365651,0.6505015736343511,0.5350276388523295
21b,145,unknown,6.825660733486293,3.527679922848523,3.326524966955601,3.231764928590781,True,6.6126463789816885,5.156284172911476,0.9297605246348786,0.07023947536512112,-0.0718
21c,133,unknown,6.416462435907995,3.3158112195621703,2.7005339499563257,2.5317522326683806,True,5.3011800000761635,6.312500900317844,0.08282236716366215,0.9171776328363377,0.2499999999999999
21d,86,unknown,5.881659141766155,5.168798048721214,4.807884693991363,3.743671763935318,True,5.792261297241243,3.9923377464928684,0.9480519949986668,0.05194800500133331,-0.021052631578947628
21e,99,unknown,5.69381117618291,2.766960885289237,2.6063453944974255,2.5259431161923995,True,6.42055246760521,5.5731376120594645,0.5927857421187998,0.4072142578812003,-0.9576271186440677
22a,629,ON,13.508429755057866,1.2748325920554058,1.2597292913927107,1.1765244706538278,True,13.316360266786724,6.149715399834208,0.9555720506071897,0.0444279493928103,0.41140248640248656
22b,370,OFF,9.245969808206745,2.560740600888083,2.5369864930750983,2.452072627156922,True,4.009242138101499,8.92613485513248,0.0289812210680629,0.9710187789319371,0.15757142857142847
22c,134,ON,9.968029059854047,2.511391662421777,2.387363050856201,2.1934485167294766,True,3.3773416899283943,9.902816519724551,0.022900763358778643,0.9770992366412213,0.7500000000000001
23a,12115,OFF,22.562122905110904,0.604327702984987,0.5175773470336891,0.5162715899041542,True,19.944674331790555,17.611024351235677,0.5476356139581533,0.45236438604184637,0.11481781701526961
23b,4619,ON,11.990694163288456,0.7005431786488336,0.6080366695907325,0.5957936697792656,True,12.238649160435205,11.512177045867924,0.23548654914857872,0.7645134508514199,0.07624352894807072
24a,27035,OFF,25.760075553773024,0.4741648972583282,0.46757201661608255,0.46252027857210265,True,22.149322887657345,11.805964230335658,0.5194346210949528,0.4805653789050473,-0.03174418491313119
24b,4795,OFF,26.300101530502573,0.580598972658191,0.5727728650786622,0.5678133552404742,True,22.80422218566172,19.921454486473646,0.5063258831167677,0.49367411688323204,0.15485090783892935
24c,401,ON,10.217182927399614,1.5524828927728536,1.4863234183390026,1.370655803870321,True,6.302424924104188,9.510688578592001,0.0402384155701501,0.9597615844298498,0.5607638888888888
24d,412,OFF,21.997641740360763,1.330884124827458,1.2487060811646404,1.222199853594839,True,22.167942429470585,8.403021448912957,0.9098813721375076,0.0901186278624926,0.5432338224546016
24e,149,OFF,16.27000491842659,2.9849996167064905,2.2870025408327117,2.235435764470073,True,16.077531321949202,3.2778332288481073,0.9790209790209791,0.020979020979020994,0.12525150905432617
24f,95,OFF,15.255057462712678,3.152895150205066,2.6174955686819135,2.5707168283981052,True,3.4210202593906676,15.080453085163768,0.031914879985857667,0.9680851200141423,0.5879120879120878
25a,7422,OFF,23.587193053092058,0.5993653656887472,0.5748201393986473,0.5666092793005663,True,18.384193786791382,21.766222127090362,0.44381213449193874,0.5561878655080614,0.15496241717432696
25b,2565,ON,24.393970518359595,1.0206570965710737,0.8438145496129504,0.8329333988023038,True,25.411899634298628,11.144190071110376,0.9144562156657655,0.08554378433423374,0.8005379318992119
25c,1515,OFF,19.921343119919268,0.9350805588304434,0.902820872542284,0.8988081972061548,True,19.33911892411807,10.27066493467396,0.9042102501120425,0.09578974988795895,0.39782111706577655
25d,1691,OFF,20.59484653343476,1.0310892946664167,0.9437702645162686,0.9098729622772367,True,20.629191858471447,8.66346019746649,0.9548767091591844,0.04512329084081509,0.5851407000686341
26a,3904,OFF,21.131143070267015,0.8145283828188846,0.715476069882857,0.7004595532943768,True,17.14788325379342,20.578250184147485,0.42700620116935356,0.5729937988306465,0.3432425139708441
26b,1248,OFF,15.455339629532702,0.9139702890556937,0.8994788417123081,0.8793722446862071,True,8.750043732476488,14.822801376900504,0.04466577672221781,0.9553342232777828,0.2869743010642303
27a,1097,unknown,6.304380038340844,0.7153030085483273,0.7081100932531589,0.6994940726287324,True,6.511007796641753,7.016359154521942,0.537873098919334,0.4621269010806663,-0.34319512607886277
27b,157,unknown,6.125969640461241,1.9873121514361802,1.886913870608472,1.8741761792884015,True,5.715947664526056,6.529775274576926,0.5306108519972559,0.4693891480027441,-0.8026016260162602
32a,7487,OFF,19.238914305562517,0.6546498190869248,0.5499940355917499,0.5385666340431674,True,16.992978484471948,16.446924750812215,0.5688754102765206,0.4311245897234786,0.20978187325953243
32b,3530,ON,16.838700104053355,0.8624290829470436,0.749463420921676,0.7162147923450775,True,16.891149382882308,7.212314032990544,0.8756440611521153,0.12435593884788515,0.12493331069938889
32c,592,OFF,11.834730620666635,1.1487067784670633,1.1418584881769154,1.1174949668552205,True,11.659535435295387,6.42624752895074,0.9549292993999726,0.0450707006000261,0.7089770262493913
