channel_name,num_spikes,cell_type,PSNR,eig1,eig2,eig3,converged,PSNR1,PSNR2,weight1,weight2,inner_product
12a,4173,ON,15.123475199966354,0.5784034408681613,0.5521948311765646,0.5444418977101353,True,14.833094542093752,9.848748375236882,0.5616180075423923,0.438381992457607,0.1365855796269093
12b,1239,OFF,18.62436762552253,0.7441220193188582,0.7286743590419277,0.7192563759034691,True,13.052612959229306,16.488321756555056,0.4674809186709265,0.5325190813290742,0.1624204001924546
12c,80,OFF,9.580538830223949,2.975777721094096,2.9374117836997247,2.8987256144934475,True,5.791373739950463,7.856035065701203,0.26975414682155335,0.7302458531784468,-0.4546130952380952
13a,8830,OFF,16.53842023231651,0.43260358852012776,0.4243800215316907,0.42261056072631775,True,8.558661416187125,8.145097997378702,0.5028256381706389,0.49717436182936087,-0.21069677616391352
13b,998,OFF,17.037105763305604,1.284069116992154,1.2168702031689358,1.162346579337977,True,17.25279256519901,5.708884845787785,0.9709161914656927,0.02908380853430743,0.6327451618149289
13c,628,ON,17.011752764724378,1.4840824422218093,1.4194474886901511,1.3068252714371593,True,17.103186826956403,4.188339183043626,0.9866392067469901,0.013360793253009765,0.9557946590614466
13d,342,unknown,7.128652324644398,1.776912203670806,1.6589303050526074,1.6471896934371104,True,5.702925509611454,6.904927508802908,0.09195311648792605,0.9080468835120743,-0.12174603174603185
13e,112,unknown,5.878483869635203,2.438374649994974,2.3301790715002912,2.277194189237107,True,6.22651729448572,5.546053096937391,0.585558735322562,0.4144412646774381,-0.7740885416666667
14a,863,OFF,13.178734260803736,1.0572558507683623,1.034104896958722,0.9910368406795194,True,12.879353819548959,5.966154635234878,0.9713428247550091,0.02865717524499116,0.2011681608258625
14b,760,OFF,13.728054255911923,1.045664846846528,1.023996059110728,0.9653011281417728,True,13.796653738411548,5.292333055169607,0.9765112588018809,0.023488741198119296,0.5009624094202899
14c,214,ON,10.645620054970443,1.768599857662317,1.7596643431446102,1.7026481700674776,True,4.741463469724396,10.703178798701453,0.037202922327563046,0.9627970776724364,0.12706270627062716
14d,73,unknown,5.396634555312554,7.419156097110746,4.2451991411345515,3.8221571401816457,True,3.22290372763658,6.31885097563572,0.0441176470586695,0.9558823529413307,0.051923076923076905
16a,1600,unknown,7.602385221537277,0.8073224052681046,0.7708647562195948,0.7690575772442839,True,6.391037733754661,6.32575321448715,0.668549420868391,0.3314505791316095,0.0205533215820205
16b,234,unknown,6.715107826624896,2.1855837283830826,2.1362429205611653,1.9955411494061146,True,5.2422983971586605,6.195680715493929,0.06282598223072972,0.9371740177692705,-0.015194954128440435
16c,102,unknown,6.076516318010537,5.343659087017623,3.3535375126334594,3.313686780116113,True,2.000137343247643,5.761237809919369,0.010869565217391328,0.9891304347826086,0.14285714285714268
17a,2743,ON,17.109873299736513,0.5195835382180678,0.5069554266535679,0.505867886361862,True,9.366234945545338,12.167435438633776,0.4691263684599895,0.5308736315400108,-0.13751527142594575
17b,432,unknown,7.897287423047557,1.8124404292457716,1.4098345231107345,1.3693867973911262,True,7.63679392763301,2.0007481001952483,0.9973045822102425,0.002695417789757418,-0.052693208430913574
17c,394,unknown,6.080982332086062,1.9242328279991123,1.897407413351472,1.8749006328000999,True,6.439977330977351,5.667679784113574,0.7445355948132196,0.25546440518678093,0.09229583975346688
17d,88,unknown,6.5371072740755185,4.692952975620746,3.993568536459873,3.660814484325342,True,2.5990936023997215,6.445548572409229,0.025788373240778675,0.9742116267592212,0.035714285714285865
21a,3114,OFF,24.18276495513611,0.655560037648733,0.6251287706318274,0.6089918997020974,True,20.556893031707048,13.068051517067897,0.6121358884915996,0.3878641115083997,-0.028613424766965198
21b,241,unknown,8.954060508596292,5.766456616581649,5.400769381532678,5.269911649916608,True,6.915736371434086,8.076669782822254,0.3411499836341208,0.658850016365879,0.5888412610619471
21c,121,unknown,9.642001719150347,6.186044681002589,5.7455743657757745,5.129130042810245,True,6.187779122641023,8.583096917855853,0.22771871822231807,0.772281281777682,0.6965761511216058
21d,246,unknown,8.160056450641584,2.446412915429374,2.1535601787765,2.0348385693154745,True,8.056705377530609,4.014420509056392,0.9765814526406132,0.023418547359387004,0.363486299108617
