channel_name,weight1,weight2,inner_product
12a,0.5315315315315315,0.46846846846846846,0.3218232213973155
12b,0.500562429696288,0.49943757030371205,-0.08275999362955874
12c,0.5000000000000001,0.5000000000000001,-0.31781609195402305
13a,0.5055401662049861,0.49445983379501385,-0.005828965207554299
13b,0.4908616187989556,0.5091383812010444,-0.1108027128722069
13c,0.5,0.5,0.2014729456589921
13d,0.5,0.5,-0.1125396342787647
14a,0.5001763668430335,0.4998236331569665,-0.04877262093263983
14b,0.4541241890639481,0.5458758109360519,-0.11380558640832622
17a,0.5054531778864243,0.4945468221135757,-0.24425316196425828
17b,0.5033585222502099,0.4966414777497901,-0.2751401071750833
17c,0.316,0.684,-0.09855117027818971
17d,0.5028571428571429,0.49714285714285716,-0.33841133004926105
21a,0.4931972789115646,0.5068027210884354,0.24652956894203285
21b,0.4953271028037383,0.5046728971962616,-0.29204718417047193
21c,0.5,0.5,-0.12516960651289008
21d,0.4935064935064935,0.5064935064935064,-0.16449864498645
21e,0.494949494949495,0.5050505050505051,-0.2308163265306123
22a,0.4959839357429719,0.5040160642570282,0.2363353157745683
22b,0.5,0.5,0.2558863962093071
22c,0.4961832061068702,0.5038167938931297,0.34885275116952547
23a,0.5050830647160922,0.4949169352839078,0.09193078974194246
23b,0.5107155830003632,0.48928441699963676,-0.35394096859384794
24a,0.5040534096384479,0.4959465903615521,-0.03878302857989675
24b,0.5050294831772459,0.49497051682275406,0.02398372243866248
24c,0.5027472527472527,0.49725274725274726,-0.057229965156794405
24d,0.503957783641161,0.49604221635883905,0.1582767722473606
24e,0.4965034965034965,0.5034965034965035,0.04776496034607054
24f,0.5,0.5,0.2189716312056738
25a,0.5115552779512804,0.4884447220487195,-0.0379954231677386
25b,0.4673815907059875,0.5326184092940125,0.3267803977137035
25c,0.4945414847161572,0.5054585152838428,0.03330167305681425
25d,0.2782258064516129,0.7217741935483871,0.33798905657678274
26a,0.5196480938416422,0.48035190615835777,0.13928074010024488
26b,0.7517875383043923,0.24821246169560776,0.058488166725538665
27a,0.09082483781278962,0.9091751621872104,-0.04553045484909213
27b,0.5031847133757962,0.4968152866242038,-0.2672022070756248
32a,0.5035971223021583,0.49640287769784175,0.14003435334897693
32b,0.4802927927927928,0.5197072072072072,-0.167141663887228
32c,0.5,0.5,0.10837556499109713
33a,0.5092589726548471,0.4907410273451529,-0.13039644797046762
33b,0.4964622641509434,0.5035377358490566,-0.07535543250523793
34a,0.4928751047778709,0.5071248952221291,0.20297917978397226
34b,0.5149884704073789,0.48501152959262106,-0.23770182699610404
35a,0.46123372948500285,0.5387662705149971,-0.4463282345620536
36a,0.4897394512335716,0.5102605487664285,-0.25960088799800435
36b,0.47784431137724553,0.5221556886227545,-0.3017412280701755
36c,0.4963768115942029,0.5036231884057971,-0.08014766201804752
38a,0.5028089887640449,0.49719101123595505,-0.364627571790076
38b,0.49834983498349833,0.5016501650165016,-0.30793557092258383
38c,0.5,0.5,-0.35135135135135126
41a,0.49663299663299665,0.5033670033670034,0.04108485880516534
41b,0.4991181657848324,0.5008818342151675,-0.013063295493636135
41c,0.49854227405247814,0.5014577259475219,0.06448886721924249
42a,0.4876847290640394,0.5123152709359606,-0.190159870009927
42b,0.5079588014981273,0.49204119850187267,0.05983106292629822
42c,0.5006195786864932,0.4993804213135068,-0.1843008928210722
42d,0.49206349206349215,0.5079365079365079,-0.17338709677419353
43a,0.5079505300353385,0.4920494699646616,-0.0784638172887021
43b,0.5,0.5,0.36638093089706003
43c,0.5,0.5,0.0008163265306123726
45a,0.5053661616161617,0.4946338383838384,0.04313502521924839
45b,0.47102115915363385,0.5289788408463661,0.2105267794221283
45c,0.5012048192771085,0.4987951807228916,-0.2862818590704648
46a,0.5067484662576687,0.49325153374233127,-0.2691736589965952
46b,0.5075170842824601,0.4924829157175399,-0.28357099801103675
48a,0.5034954717997787,0.4965045282002211,-0.22715448907528113
48b,0.49711562578379737,0.5028843742162027,-0.2536848700768376
52a,0.4764089121887287,0.5235910878112713,-0.24708984993351485
52b,0.5,0.5,-0.11116199426568973
53a,0.4986639946559786,0.5013360053440213,-0.0658064731231193
53b,0.4889899473432264,0.5110100526567736,-0.20192375319058803
53c,0.514,0.486,-0.15209415345999278
54a,0.4987988643808692,0.5012011356191308,-0.1785414111619586
54b,0.4982307147912243,0.5017692852087756,0.027866806451280042
54c,0.490234375,0.509765625,-0.24035530107689973
54d,0.5102459016393442,0.48975409836065575,0.18973942701227842
54e,0.5045454545454545,0.4954545454545455,0.24465249550209903
54f,0.5,0.5,0.2015012946593706
55a,0.5040650406504065,0.4959349593495935,0.1418692182115
55b,0.495260663507109,0.504739336492891,0.1606449106449106
56a,0.49177090190915074,0.5082290980908493,-0.2596419014427164
58a,0.5,0.5,-0.2409369321845144
58b,0.4946236559139785,0.5053763440860215,-0.32250622305870913
58c,0.5034965034965035,0.4965034965034965,-0.15134199134199133
58d,0.5060240963855421,0.4939759036144578,-0.41351943076081016
64a,0.500395569620253,0.499604430379747,-0.12620180274654139
64b,0.5084931506849315,0.4915068493150685,0.016780702093527437
64c,0.4973821989528796,0.5026178010471204,0.09040816326530614
65a,0.5074330597332835,0.4925669402667165,-0.22859294133097885
66a,0.5,0.5,-0.44520202020202004
68a,0.5038961038961038,0.4961038961038961,-0.3371295946456523
68b,0.49635036496350365,0.5036496350364964,-0.3429354094579009
72a,0.5022222222222222,0.49777777777777776,0.055632560483870996
73a,0.4981732215774769,0.5018267784225231,-0.04136550619101942
73b,0.48645119164218087,0.5135488083578191,-0.06621537068620242
74a,0.4930662557781202,0.5069337442218799,0.15379574204767743
75a,0.49123046827588157,0.5087695317241184,-0.22664762875174907
75b,0.5013774104683195,0.4986225895316804,-0.36044892503063375
76a,0.5009784735812133,0.49902152641878667,-0.30723340223735407
76b,0.5,0.5,-0.3935546875
76c,0.5102040816326532,0.48979591836734704,-1.0080128205128203
76d,0.48648648648648657,0.5135135135135136,-0.9122807017543862
76e,0.4800000000000001,0.52,-0.7532051282051282
77a,0.5022123893805309,0.497787610619469,-0.27656075186765094
77b,0.505464480874317,0.49453551912568305,-0.33494101836643264
83a,0.5109333333333334,0.48906666666666665,0.012654287358549919
83b,0.49669148056244833,0.5033085194375517,0.04491913014809975
