channel_name,PSNR,converged,PSNR1,PSNR2,weight1,weight2,inner_product
12a,15.123475199966354,True,15.113641867810147,5.547734430235155,0.9907197066100151,0.00928029338998583,0.04141141876990939
12b,18.62436762552253,True,9.429512017937492,18.205582646032244,0.09597192024962342,0.9040280797503765,0.29089445864850905
12c,9.580538830223949,True,7.0030603200596735,7.587895062398604,0.6118147704476261,0.38818522955237367,-0.01041666666666674
13a,16.53842023231651,True,8.409115191200023,7.966587947821817,0.5115351335173686,0.4884648664826313,-0.19940464338900488
13b,17.037105763305604,True,16.839469054063482,9.196729598682648,0.9340223424092285,0.06597765759077176,0.4848477998794456
13c,17.011752764724378,True,16.120630742528572,11.292503918754663,0.8731048028462484,0.1268951971537515,0.6188063063063063
13d,7.128652324644398,True,6.907278238836856,5.630345935709631,0.9057071400486431,0.09429285995135656,-0.10271867612293138
13e,5.878483869635203,True,6.533846954389454,5.420272152162804,0.5688984938660746,0.4311015061339254,-0.7849044379656626
14a,13.178734260803736,True,6.945991086767557,13.08245318075024,0.056003445117826414,0.9439965548821722,0.2515270506108202
14b,13.728054255911923,True,13.544843980961065,6.6673173755556165,0.9435367036530657,0.05646329634693484,0.3075983156628317
14c,10.645620054970443,True,10.379511172701328,4.937160352133807,0.9663462116965096,0.03365378830349039,0.02846534653465351
14d,5.396634555312554,True,6.168646761308879,4.851683115184394,0.8823596583617613,0.11764034163823878,-0.12948717948717958
16a,7.602385221537277,True,6.625659025696912,6.482929530138503,0.17447930013276866,0.8255206998672322,0.040349503359024
16b,6.715107826624896,True,5.999826057368989,6.318014676014617,0.25301507592528605,0.7469849240747145,0.030092592592592615
16c,6.076516318010537,True,5.779442488820989,4.535923990687907,0.9347826086956522,0.06521739130434785,0.03246753246753245
17a,17.109873299736513,True,9.430367334273573,12.134803341142833,0.44478710273500466,0.5552128972649951,-0.138192481842769
17b,7.897287423047557,True,5.367238174032038,6.2472005636749435,0.11520258099201383,0.8847974190079858,0.020406463434949222
17c,6.080982332086062,True,6.287573158907974,5.3985180486889,0.7357513834361148,0.264248616563885,0.01812788398154251
17d,6.5371072740755185,True,4.78453489090543,6.131723066040223,0.07894736842105265,0.9210526315789473,-0.30717948717948707
21a,24.18276495513611,True,19.259266872753624,23.000212761325493,0.3488124150851846,0.651187584914815,0.3000418648566796
21b,8.954060508596292,True,5.574671842319898,7.867522606297522,0.12687901944041052,0.8731209805595894,0.41280547409579654
21c,9.642001719150347,True,7.301568125486845,8.167902120031556,0.2762625139147339,0.723737486085266,0.9922003284072249
21d,8.160056450641584,True,6.79732803431517,6.935592230462745,0.09742219877307041,0.9025778012269298,0.26162728536298513
21e,11.634252367221858,True,4.77175134210784,12.31954402590309,0.04545454545454547,0.9545454545454546,0.21693121693121703
22a,17.556723676819928,True,15.037067016212667,14.22354797586662,0.18792674267318513,0.8120732573268139,0.19552310488058156
22b,6.267734998652674,True,10.860467117493208,6.115976494119043,0.09884003108225824,0.9011599689177425,-0.09442538488023208
23a,6.406902984849998,True,5.839508809202445,7.472795318445762,0.15373990125221437,0.8462600987477855,0.0796088373777616
23b,18.10371598660873,True,7.215397424126074,18.336685277085206,0.046124510873343856,0.953875489126657,0.5928543931066681
23c,7.998063527732367,True,7.055016033076696,5.002918943122007,0.8970589203040715,0.10294107969592839,0.6982758620689657
23d,9.449286908244662,True,9.158384404474042,5.106807086206889,0.9078947423788115,0.09210525762118853,0.11428571428571443
25a,12.069425553021425,True,6.997182464183647,12.729494765327244,0.01360712780640477,0.9863928721935954,-0.08336653562827598
25b,21.329144755570724,True,21.679321102528114,13.988926278648739,0.8941115755730885,0.10588842442691125,0.6706349872919848
25c,10.319783475597038,True,10.736977301283899,5.361822150269896,0.9859441151589756,0.014055884841022884,0.10106320373494468
26a,16.000066515125596,True,11.399867841545932,16.2644934185458,0.05348498772112539,0.9465150122788736,0.49600654725018933
26b,16.62203488840807,True,12.648074071266654,16.426088524507644,0.1747370795041283,0.8252629204958716,0.8815067280453257
26c,10.314951685757055,True,6.693624648468885,11.158816955423283,0.08559436367375572,0.9144056363262445,0.5322839704465145
26d,7.118389755592324,True,6.864424848647131,5.3744627141398365,0.8784937569482262,0.12150624305177399,-0.009280500521376495
27a,15.006151537079953,True,8.452875311657335,9.272812691195229,0.4925897542140117,0.5074102457859883,-0.21900610094287293
27b,16.491749041581446,True,10.799297833013732,7.043161189052739,0.5371226372839187,0.46287736271608193,-0.17998289136013684
27c,12.135911824916702,True,11.749362506614887,7.097210837749238,0.960361054190589,0.0396389458094099,0.2621953266635332
27d,15.340199430588504,True,9.192443170905683,14.98778853977984,0.1446583468441443,0.8553416531558564,0.28538887674028723
28a,15.858221906638166,True,13.432003022525885,14.1388300782149,0.3931106296354432,0.6068893703645577,0.1686037786502903
28b,9.174550655503674,True,10.05173732094448,6.1788657363193975,0.9876158467460411,0.012384153253955376,-0.032230311052283134
28c,18.88343746759802,True,18.91713338979344,11.604828119018459,0.8958043155748369,0.10419568442516398,0.7234321098550363
31a,23.46062259291965,True,13.526977750041022,10.792451803530525,0.5076967356912133,0.4923032643087868,-0.17100907722165748
31b,24.264938180398048,True,18.86816490428778,24.746878821463362,0.27972959013878107,0.7202704098612183,0.5405574871343058
31c,8.504175017619025,True,4.90246567791751,8.410368440731807,0.027450954160533725,0.9725490458394662,0.07377275234418079
31d,12.423757791764388,True,6.046848374012699,12.293326964845244,0.06627609323114278,0.9337239067688573,0.024137931034482807
32a,21.449005628385333,True,11.08420307814168,10.864613150622036,0.5158721506104352,0.4841278493895637,-0.19471776095769738
32b,15.647997012893564,True,10.338134047756762,7.721495879670476,0.5058530259859618,0.4941469740140383,-0.20643052503336448
32c,6.720981935685151,True,6.271294985402722,6.462419839038038,0.32309934433417403,0.6769006556658264,-0.040556544149229934
33a,22.77261299629495,True,22.952246392810597,12.712619761401221,0.8733185099483306,0.1266814900516692,0.5054455445544555
33b,17.22493315788102,True,9.90890086714482,16.724763184086907,0.08619258583388589,0.9138074141661147,0.42479518855656695
33c,7.979319224344462,True,7.808167972732715,4.007958257664809,0.9322033898305084,0.06779661016949155,0.4122807017543862
