channel_name,num_spikes,cell_type,PSNR,eig1,eig2,eig3,converged,PSNR1,PSNR2,weight1,weight2,inner_product
12a,4601,OFF,16.783862029746317,0.735048714975914,0.6614078442663027,0.6522978674934314,True,10.65555969498308,16.90453487077466,0.10613682932827964,0.893863170671719,0.3234532369528281
13a,12882,OFF,18.412213845226752,0.4134401960886601,0.4111444329797436,0.4096136820801311,True,8.784539983710784,7.753084189474337,0.5011314070253784,0.49886859297462166,-0.20938884977972924
13b,3707,unknown,9.652923432782476,0.538687749616616,0.5302243306058503,0.522985495858877,True,6.956446157147954,9.57576995380498,0.37097869878514367,0.6290213012148567,0.045290863645523864
13c,2914,ON,19.032339179313386,0.5676817115580544,0.5431633731154505,0.5368697556725429,True,16.76320980131616,6.484653589864532,0.5831223348746052,0.4168776651253934,-0.2035711032661049
14a,26257,ON,12.845637769563806,0.4157833599612787,0.4103566782038966,0.40464216877097364,True,9.788780495464811,5.5720940226318465,0.5127720281191265,0.48722797188087236,-0.22606956597472755
14b,9180,OFF,14.153515857449886,0.47856346051687,0.4732984963400185,0.46611495527881397,True,9.252216453262305,6.266316804901925,0.49536876869612834,0.5046312313038719,-0.17747764587407774
16a,22460,unknown,9.654893642375002,0.4481509825390187,0.4206151201016486,0.4172136553745659,True,12.789309326152944,15.211958563552143,0.5006906215491164,0.49930937845088397,-0.2606884779910696
16b,7042,ON,19.70029099335126,0.46134581356681326,0.45224824090801385,0.44999215782535323,True,14.161193719443471,10.395885224769673,0.5244858337291355,0.4755141662708643,-0.13440855110704736
17a,16590,OFF,17.033404258728275,0.43604979439640074,0.430048273837744,0.41997104074622327,True,5.895736007173317,12.889482918024925,0.48859821894002364,0.5114017810599758,-0.1712463135450147
17b,14035,unknown,11.843573457741034,0.4498450566893916,0.4442448864660275,0.44078622922160393,True,6.262436006677572,5.612644133579555,0.5083565297792141,0.4916434702207857,-0.2218881982965552
17c,5516,unknown,5.800502549877786,0.48967424805118814,0.4810808967723873,0.47563775939663405,True,5.839471628183858,5.83836817219662,0.5080171415202541,0.49198285847974577,-0.2663884064334008
21a,7775,ON,22.112768723537663,0.4664458102372196,0.4617566390350669,0.45405709549196127,True,16.80550269872721,11.242927473693893,0.5496711838011548,0.45032881619884535,-0.09581103400440205
21b,10519,unknown,9.359431393614692,0.4666087211697618,0.4591857110641793,0.4512730323918273,True,10.876097633639313,9.191651111436636,0.4779014972503158,0.5220985027496846,-0.19940516815581638
22a,11508,OFF,14.293647940005085,0.4620389711706433,0.44451055922367766,0.43868630945850795,True,11.844650429966691,8.545090654795615,0.4768635096019637,0.5231364903980357,-0.1636839020987877
22b,15606,OFF,16.50067347371919,0.44357224720900557,0.4390052228083208,0.4355438566890831,True,13.265226700077367,14.242570246849244,0.5136025823520981,0.48639741764790223,-0.2310844849435671
22c,5648,OFF,13.642576081223963,0.5399276817545052,0.5191692810718577,0.5145292141447907,True,10.413010426741256,10.909426622224236,0.46329489996247253,0.5367051000375272,0.026176730900752294
22d,5259,OFF,18.179803018789027,0.5883510551668015,0.5544645486102994,0.5477421838594868,True,15.940021718735435,11.211967469206202,0.5163204048035835,0.48367959519641673,0.04639272394868046
23a,13447,unknown,12.650384735623243,0.4564034614441789,0.44574748015672944,0.43716899908376733,True,11.616161636824478,6.275121548330098,0.4764915762894998,0.5235084237104994,-0.22948167386607157
23b,4379,unknown,8.533363261638419,0.5145230727937232,0.505089808792918,0.5042886690404874,True,6.706430150132242,5.912458007550464,0.48935198676232783,0.5106480132376721,-0.25475027570104597
23c,1440,ON,16.3517561982205,0.7906691288396632,0.7626919914105839,0.7298793246802052,True,8.998955767581034,15.945475960795516,0.07525398709648477,0.9247460129035144,0.2877783592069306
23d,1250,OFF,14.746258555500233,1.277818651746845,1.1977101608505893,1.153142498908294,True,15.429394004072313,5.963941722054171,0.9671136124799019,0.032886387520098835,0.49572502543756275
25a,26155,unknown,10.224226244855355,0.4220802212579111,0.4149221257827793,0.406125474167168,True,7.722406330730725,9.87982776789981,0.4958473389001315,0.5041526610998687,-0.23962928491418298
25b,4829,ON,19.383120410234525,0.5115066605457508,0.4958822010457734,0.48860184161469816,True,16.01615753759808,10.296668775194632,0.5471429598822618,0.45285704011773864,-0.031806542279882825
25c,4340,OFF,18.35954800325955,0.6671763919248886,0.5776408677095014,0.5713330723574196,True,17.287957437985483,8.33987600673232,0.5722329500175078,0.4277670499824926,-0.02280158543119431
26a,9169,unknown,11.489201266007147,0.4550290574331726,0.4496086986115864,0.44396830540060206,True,8.476605366622012,5.281966435509165,0.5165238883708138,0.4834761116291871,-0.25028287456066145
26b,9808,unknown,12.890620284529927,0.46193237948612237,0.4579615001760746,0.45262151298428005,True,11.469055584671564,7.504962618321103,0.4984239598173268,0.5015760401826733,-0.22120814778935755
26c,6699,ON,20.090975991611916,0.4989626560579175,0.470082840156414,0.4615932105832788,True,19.802880823016814,12.73548052303117,0.523106429340925,0.47689357065907534,-0.2631952100906877
27a,16323,unknown,10.92539224462565,0.4334136638257502,0.43086525597337916,0.42123684380214194,True,5.616019203358225,6.525592735063544,0.4988421628385785,0.5011578371614217,-0.2473226207688286
27b,5059,unknown,7.714152012981906,0.5050165446365241,0.49775792537018987,0.49075823740907765,True,9.91608325484525,6.043738777829209,0.5294685669213395,0.4705314330786604,-0.156576732457464
28a,23961,OFF,13.520885462607817,0.4181131082877684,0.41295216307005866,0.4093316543246644,True,8.159655653679907,5.906798129186533,0.4911785451265002,0.5088214548734998,-0.22222731264777984
28b,1429,ON,18.262463352089334,0.6586765016952362,0.6445761096060244,0.637289678103491,True,12.679521778796008,12.369189122572966,0.5207315740218131,0.47926842597818686,-0.041569100429487554
31a,22232,OFF,17.04913853285618,0.4557303663999127,0.44046140536279255,0.43674188173411826,True,15.052876926646977,6.32746376001193,0.4853230640057647,0.5146769359942351,-0.1014911622876245
31b,6750,ON,23.88089400819728,0.4742560430777688,0.4673786028306959,0.4637506910234391,True,17.01705397216734,13.824949311677509,0.5352691337895364,0.4647308662104654,-0.08292302351663616
32a,11842,ON,23.692911655421696,0.5448807708689438,0.48940801109283866,0.48336926166069,True,22.18462468316061,11.021850942045145,0.517345135589312,0.4826548644106884,-0.20369043218733857
32b,4415,OFF,19.20657795570411,0.6904889072322798,0.5806289338832089,0.5767858685447751,True,17.87805490844829,12.852855269719072,0.5246284040491584,0.47537159595084055,0.03148218695754308
33a,14055,unknown,10.983451699371104,0.42959876632189786,0.42311066947598036,0.42244267399247326,True,8.10030039000165,12.568963959505457,0.5000332728327704,0.4999667271672295,-0.23442144818191452
33b,8252,OFF,24.495522853532638,0.549718164012125,0.5116673429321809,0.5061639047585473,True,21.10318639274645,18.742101650231152,0.5406157500756553,0.45938424992434407,0.13187706073081565
33c,2311,ON,18.55898245368211,0.5618950564176147,0.5519608105773214,0.5494662895990117,True,13.889356552497917,8.998175564147749,0.5337125087359987,0.4662874912640025,-0.16489230140551236
34a,12044,OFF,21.555734080984397,0.4577208484093557,0.44723113520917823,0.44245570009436247,True,15.876743194397125,6.813035218515229,0.5305709049543772,0.4694290950456224,-0.1776101515285865
34b,5501,ON,16.02792949851798,0.49702622364425925,0.48904390639733497,0.4831246720474837,True,9.782994234610275,9.501042956669451,0.5113366850165356,0.48866331498346416,-0.18243703759755836
34c,2601,ON,13.483350145829414,0.596156417949907,0.580148308880392,0.5739725439860156,True,10.314366400795029,11.119568137057831,0.4593269278650794,0.5406730721349209,0.03991046127058429
36a,22580,OFF,18.275860031120203,0.4318416161459151,0.42473842915289894,0.42249583128027446,True,6.828862309770394,15.123505503765267,0.48824149185065097,0.5117585081493491,-0.1952655285137661
36b,1020,unknown,5.770527703773702,0.816059622013323,0.7764860926765158,0.7649344305685453,True,6.918086032807607,5.344858005001543,0.14515438450015947,0.8548456154998417,-0.042893652731156535
36c,1563,unknown,6.48983778866169,0.6879437342227039,0.6681267327340022,0.6613222162260677,True,6.884662596893016,5.7397373023443805,0.7015830557668387,0.2984169442331611,-0.01299062239030645
36d,1077,ON,13.991782916328294,0.7269975426304397,0.7189921522726777,0.7080536755256547,True,12.412391598753565,10.121571520570726,0.5522849517186911,0.44771504828130854,0.023673226219462537
36e,259,ON,9.51187870631087,1.4938029333774907,1.4634855893004362,1.4025999956525506,True,3.343076519671744,9.381093396638008,0.011673151745604876,0.9883268482543951,-0.13818897637795274
37a,26014,unknown,8.096205942620214,0.40330558688227597,0.40089165470038934,0.39744317211507113,True,6.710801343042448,6.684839857415025,0.49844251230175207,0.5015574876982479,-0.2362675080640947
37b,2247,unknown,6.924673144546609,0.641577954592804,0.6115177959012965,0.6033794527513108,True,6.382180518062971,5.560249357735774,0.4122137512429101,0.5877862487570898,-0.028515791366566026
37c,491,ON,14.119293595728877,1.122984338115908,1.098573529506691,1.0606191457803769,True,7.06541621210146,13.834557925215213,0.09223403390706245,0.9077659660929368,0.21638865721434525
38a,8653,OFF,23.583549109051184,0.48367169622777095,0.47561806792327155,0.4704940864041147,True,18.57926816133547,13.592188279222809,0.5074685117271952,0.4925314882728051,-0.034148725652125164
38b,7417,ON,21.13588168707828,0.4381167819870408,0.43081816624366326,0.4294641280752309,True,12.818329198053313,7.142674232594124,0.5025053067616982,0.49749469323830203,-0.19885547026007222
38c,6748,ON,15.65191973829664,0.46914983897012486,0.463681257503782,0.46125990200207945,True,10.92640166414577,7.7150051015539525,0.5090631021620315,0.49093689783796796,-0.19669230118562592
38d,1812,ON,17.92615408890443,0.659493972547561,0.6393389125624535,0.6389221611517447,True,6.522333828396652,17.556347691647346,0.011664666001952234,0.9883353339980486,0.24286258089075002
