channel_name,PSNR,converged,PSNR1,PSNR2,weight1,weight2,inner_product
25a,12.069425553021425,True,6.249828844724529,12.447703111784046,0.34049173093839785,0.6595082690616025,0.012978123967132039
25b,21.329144755570724,True,21.719977253820865,12.774739467995863,0.9081385505124702,0.0918614494875302,0.726764237090878
25c,10.319783475597038,True,10.773088559494992,5.806338698449844,0.9900248793230508,0.009975120676949585,0.09565489606811922
26a,16.000066515125596,True,9.744677099205122,16.084501774998763,0.04048556801167755,0.9595144319883199,0.5112647017310658
26b,16.62203488840807,True,11.270951139540625,16.54799311024975,0.13142679999564855,0.8685732000043513,0.9376704063962271
26c,10.314951685757055,True,10.515367225239487,5.569212158733307,0.9552698720485862,0.04473012795141425,0.5929453262786595
26d,7.118389755592324,True,3.8940965859164227,7.487816302308481,0.04819276935476398,0.951807230645236,0.3166144200626956
27a,15.006151537079953,True,9.513626405128473,9.853002114737462,0.5126675285656687,0.48733247143433117,-0.2290328399794745
27b,16.491749041581446,True,15.857325816864142,9.192342365648878,0.5973903537265817,0.402609646273419,0.034558194919394214
27c,12.135911824916702,True,7.733865720022693,9.746394798481234,0.38468066258064343,0.6153193374193561,-0.030204849498327746
27d,15.340199430588504,True,9.478636888287896,14.731216208812537,0.14259274916972772,0.8574072508302719,0.3179527121997512
28a,15.858221906638166,True,14.019736053853542,11.307431192280877,0.5095706088671288,0.49042939113287154,0.07707859366205838
28b,9.174550655503674,True,9.419392696246192,5.205389618042518,0.9917741481887817,0.008225851811219872,-0.010418606816911893
28c,18.88343746759802,True,18.9635429042768,9.900966845453963,0.9232698022959008,0.07673019770410074,0.7797814171389135
31a,23.46062259291965,True,13.315816519389617,10.963844954889531,0.4981238214206634,0.5018761785793369,-0.17315699571605628
31b,24.264938180398048,True,20.02715605748495,23.942651078279557,0.4271690524828932,0.5728309475171067,0.4631432949756658
31c,8.504175017619025,True,4.731723795995222,8.29128904202636,0.023529879518855566,0.9764701204811445,-0.05192307692307696
31d,12.423757791764388,True,4.846028710872745,12.48087879490086,0.025226334941870456,0.9747736650581299,0.3983918128654972
32a,21.449005628385333,True,10.459242322221263,11.461113200509317,0.49455416117807915,0.5054458388219207,-0.1971369487118254
32b,15.647997012893564,True,10.098069904013208,7.816424523799303,0.5070311961900961,0.4929688038099043,-0.21476823734233252
32c,6.720981935685151,True,6.300917934691773,6.104483233792247,0.46847672646066824,0.5315232735393315,-0.2420412834132228
33a,22.77261299629495,True,22.832333168005757,10.178735462210012,0.9104175971557884,0.08958240284421189,0.49360605833769994
33b,17.22493315788102,True,9.629710222991148,16.61070654001442,0.07621681355293022,0.9237831864470689,0.43562102419612514
33c,7.979319224344462,True,7.604645630662871,3.4545650342132648,0.9322033922743062,0.06779660772569385,0.47575757575757605
33d,6.2925157684795705,True,5.397732899270445,6.690258604229781,0.353533593379011,0.6464664066209895,-0.10064412238325296
35a,19.49494813974586,True,11.580888741631131,10.1020421822001,0.5144758666426232,0.48552413335737626,-0.15439941039023386
35b,13.736298467848526,True,12.830523424174457,7.360957746079967,0.8776481580513583,0.1223518419486417,0.532608695652174
35c,7.91706703895637,True,6.67788611685914,5.482215267489449,0.7216584108834062,0.27834158911659396,-0.26249999999999996
35d,10.929587465640727,True,7.308720907009003,9.681253334168426,0.1820973259227068,0.8179026740772933,0.6861861861861862
35e,10.865869527141614,True,6.224953354127313,10.029064111680338,0.12974843354478668,0.8702515664552134,0.3573333333333334
35f,8.181670126287257,True,5.859973130799102,6.25070642803438,0.5349150486642409,0.4650849513357591,-1.1221719457013577
35g,6.1192365400439845,True,5.823890061415782,6.0360983557817525,0.3553994724252752,0.6446005275747247,-0.12332589285714288
36a,17.75567089187746,True,7.677444309662144,8.124068774532928,0.49236227775373986,0.5076377222462599,-0.21637066675056482
36b,17.02118250435888,True,15.249384771866644,8.54042330899078,0.5126829416042509,0.4873170583957491,-0.0019503647489533607
36c,10.318830076833999,True,18.802095003869628,18.756947089118416,0.5254641751121414,0.47453582488785884,-0.5521382830177299
36d,12.434399794218082,True,12.445736549944323,3.9541985088808835,0.9823788546255506,0.017621145374449348,0.331858407079646
37a,22.985634435781904,True,10.646189633712202,15.163683112105222,0.4926337159389915,0.5073662840610074,-0.1445880409706807
37b,18.71531378906813,True,20.620930663374587,15.260642534081367,0.5055698168981476,0.49443018310185294,-0.27255908111499094
37c,22.5525601696961,True,22.919084053191362,14.167575417988779,0.8298052415334077,0.17019475846659277,0.7739870993751261
37d,12.014740248613005,True,8.22807264155607,10.119757459520503,0.04912811243720523,0.9508718875627961,0.15159293136705862
37e,11.11441955578431,True,5.637115760522404,9.004483976972358,0.2690409485116429,0.730959051488357,-0.5389016018306636
38a,20.139043390862167,True,10.222610921842348,7.924165023117266,0.5006110090697127,0.4993889909302872,-0.21053547552296742
41a,17.405379507074002,True,17.216042576571976,8.975749851881044,0.9465373852457407,0.05346261475426009,0.5712287808641974
41b,8.03710518431194,True,4.46158945218781,7.899270744598249,0.01923076907332933,0.9807692309266707,0.09921875000000005
41c,5.46045214992377,True,3.5248647328993514,5.844772384229197,0.13636363636072743,0.8636363636392729,0.02631578947368418
41d,5.936880350008897,True,6.994249951595169,6.10017236373594,0.626696223631031,0.3733037763689695,-0.8647486772486773
42a,5.962682589575661,True,6.244131889742546,6.350441599670666,0.49672486562570006,0.5032751343743006,-0.23624111083003066
42b,9.937666837839751,True,9.697095734146433,5.0709089478417795,0.931839579463327,0.06816042053667325,0.1417597765363128
42c,6.367056124045867,True,5.824726600328011,6.148037512375632,0.84635861983831,0.15364138016168963,0.09782608695652185
43a,21.385553014492295,True,16.821093074543857,11.818831775112635,0.5323862331418515,0.46761376685814876,-0.04570508807021238
43b,6.370674247272345,True,5.813998450023492,5.8987676735194645,0.019809573990825727,0.9801904260091737,-0.05328023428660191
43c,13.14103623495906,True,6.224683922412039,12.652752013290334,0.10917944398201865,0.8908205560179826,0.22257980115122977
45a,17.232221709367867,True,10.341293133021221,17.342666782334348,0.09225534382500264,0.9077446561749969,0.8851921412838262
45b,11.028726142481785,True,6.434045890121132,10.634333784186747,0.08538486877810489,0.914615131221894,0.22880552546045513
45c,7.9102311888071535,True,7.211435257569625,4.6628535059517775,0.9509803921568627,0.049019607843137254,0.40824742268041225
46a,14.67928764496345,True,12.656591212403407,5.903919571245628,0.4946935626123646,0.5053064373876356,-0.046435350124822826
46b,10.08343175172265,True,11.819188135306938,7.51339150510788,0.4415385679001024,0.558461432099898,-0.15220886859214594
47a,21.96288092477831,True,20.599206705795698,17.933675600496436,0.5099716244297421,0.49002837557025775,0.2162595093465381
48a,7.062186244543175,True,7.2552559105859205,5.397722353810551,0.9659132555463765,0.03408674445362301,0.10022909507445614
48b,9.480151254659248,True,3.4204010187645166,9.8178445985531,0.013043478260869575,0.9869565217391304,0.2355072463768114
48c,5.989197981482703,True,6.659019810322374,5.856358949677244,0.4070111337950233,0.5929888662049769,-0.49121355397951133
48d,8.710476771887777,True,4.184095981182322,8.349157790605611,0.0920922602785911,0.9079077397214089,0.40920096852300236
48e,8.76743042872638,True,6.8630981280587395,5.827260541112779,0.6251539512803139,0.37484604871968635,-1.226666666666667
51a,19.108302034769448,True,11.801588670012753,6.015428142287678,0.5314928053595621,0.46850719464043844,-0.19464627926197414
51b,6.351166886207001,True,6.35027121536522,4.023094289189494,0.9649122807017544,0.03508771929824563,-0.13626126126126126
53a,6.074724149582864,True,6.0799307792244495,5.781613485414834,0.8221028681666104,0.17789713183338937,-0.06002473546791256
53b,6.035697077657661,True,6.129203610974575,5.442405492289786,0.17868815212233888,0.8213118478776612,-0.022715082600300335
53c,5.966734568953651,True,6.000038265672185,5.068304141379025,0.9158008697971374,0.08419913020286263,0.055755395683453196
53d,7.836556202920951,True,7.687866814574457,4.003430004955959,0.9649122807017544,0.03508771929824563,0.2142857142857143
54a,19.86635104749874,True,18.364816972741718,16.548691651309564,0.5136515436520842,0.4863484563479155,0.24475007349244807
54b,20.814614773266676,True,15.627749067243329,11.107498972383318,0.5250309733090929,0.4749690266909073,-0.10403227267569315
54c,6.799199534427425,True,5.378430597354041,6.344793338856208,0.04367727770907736,0.9563227222909234,-0.06498300145701799
54d,5.791613937061255,True,5.114323725059312,5.885570188446376,0.04416612979772001,0.9558338702022807,0.07374672652450434
56a,18.509581345352775,True,16.336239957771955,16.030288229259863,0.5064099177693788,0.4935900822306213,0.17683895193703913
56b,6.055892944191692,True,6.367007231825757,5.981104105826448,0.5078297877905223,0.49217021220947743,-0.2829499522371812
58a,5.898365060184369,True,6.358961232035065,5.772337280931851,0.813363482285007,0.18663651771499323,0.09380952380952394
61a,22.265947966290028,True,18.9472449906113,15.91917313166061,0.5450267485322653,0.45497325146773415,0.04993302369212363
61b,9.815396319495997,True,9.77359978016371,5.6342524572675,0.9795918681001474,0.020408131899851273,0.004573036187113971
62a,8.960171264776475,True,5.474658845000455,5.940513751159208,0.5074068191820513,0.4925931808179486,-0.25218654613479397
62b,12.982288633261389,True,8.55119232353181,7.043374706338669,0.4807616974421423,0.5192383025578584,-0.2578458421756143
63a,17.381460874136074,True,14.38524776726203,15.326505463505166,0.490976956403035,0.5090230435969648,0.23528912512540917
63b,18.1158121754194,True,7.990422400735759,18.093375970484594,0.041161179573315776,0.9588388204266837,0.41213390409904227
63c,6.028966620347392,True,5.778107569441861,6.23083180443731,0.17296433435407896,0.8270356656459209,0.010122465986702614
63d,11.994107084760135,True,11.274451367806003,5.640878227484966,0.9286308560470422,0.07136914395295726,0.007998359310910606
63e,5.343131681522994,True,5.670994840163749,3.941991083981555,0.9024390243902511,0.09756097560974893,-0.19230769230769235
64a,21.23899968484519,True,21.155951640495893,11.510263876644396,0.8543705365801012,0.14562946341989794,0.3343785237227861
65a,13.424215837721858,True,8.190690580314188,12.50527396857273,0.047022871428445606,0.9529771285715545,0.4537208699639176
65b,11.198085864190682,True,4.103325622632453,10.528147802840836,0.020661098247513353,0.9793389017524867,0.12988551125148046
65c,8.447518819198926,True,3.9517589224496894,7.9246323109057375,0.017543859649122816,0.9824561403508771,0.019345238095238235
68a,5.704092059948092,True,6.221716546973884,5.720151738429051,0.16348980501866,0.8365101949813403,0.08134342846049308
68b,4.971244860717462,True,4.004085225228116,6.343099837883494,0.012698412698412704,0.9873015873015873,0.06405394016013483
71a,19.531102702657723,True,8.249368236112883,6.451421517557889,0.49978483297549553,0.5002151670245043,-0.22504079305711622
71b,23.712958973590965,True,25.33910428526702,20.060120006930415,0.533228534730667,0.466771465269334,-0.25728818303450673
71c,13.76032742029995,True,14.919783782872235,12.885125198851895,0.30197526432975474,0.6980247356702475,-0.06817905176355582
72a,24.425058123092306,True,18.50382655391651,13.513572765737038,0.5162069153742738,0.48379308462572645,-0.061405167468284866
72b,10.690418804377872,True,8.429043043808003,8.465258464118012,0.09666170811432688,0.9033382918856719,0.24764395125965635
72c,8.744087959559023,True,8.1556403357076,5.696498436952712,0.9476825410966445,0.052317458903355714,0.18587777899463356
72d,9.40073069906939,True,9.055329842522832,3.2662521428074016,0.9769230769344828,0.02307692306551727,0.05826771653543311
72e,5.9819462459428925,True,3.500038452782121,6.0428967362547175,0.08108108106196481,0.9189189189380352,0.4205882352941177
73a,23.01055078357976,True,16.497315046202576,22.570383936565477,0.22280088502579656,0.7771991149742037,0.38122170495795504
73b,17.004772779906215,True,16.25985740846238,11.352330302541073,0.6052727921142761,0.39472720788572424,0.25121586637926363
73c,18.086632816744935,True,5.124605062572003,18.008334660555338,0.008639722628375542,0.9913602773716245,0.19914793328498898
74a,13.410873252384548,True,13.230744674303965,5.897217366895643,0.9888871291563599,0.011112870843640888,0.12535761968338732
74b,9.25888177902986,True,9.63743530435339,5.096164093651283,0.9497869587974266,0.05021304120257364,0.0606004618937643
74c,6.544573588457782,True,6.149660073668742,4.344478604338382,0.9210526315789478,0.07894736842105228,0.46076458752515076
74d,7.529598911088801,True,7.7091649747713555,4.568176906060951,0.9354213762365169,0.06457862376348313,0.512222222222222
75a,19.735870918603542,True,13.302700888095828,18.079144967669116,0.4890836509548431,0.5109163490451576,0.07661910813308682
76a,10.540886246331151,True,7.872626475499117,8.554302633206246,0.3328460549355652,0.6671539450644358,0.03875720973018423
76b,8.012499979554782,True,6.747260183201591,7.323644735958056,0.35206485601771037,0.6479351439822901,0.0020854021847070596
76c,6.8649299433579,True,7.056144997659128,5.283205479689708,0.9539428909549257,0.046057109045073916,0.02879876796714585
77a,11.694704125879795,True,10.622927563205732,5.764906762761303,0.9608663596704332,0.039133640329567156,0.23666177190406287
82a,15.08713988692308,True,14.008211480003846,13.664856829662899,0.4962205377317241,0.503779462268276,0.12314287389022519
82b,15.507029151744423,True,10.541100757456363,15.870186179579626,0.16315255431685421,0.836847445683147,0.4004469030548615
82c,16.45323768789298,True,16.184325378123432,7.503408264505342,0.9430106267368145,0.05698937326318533,0.38471822295351715
83a,20.351670509445846,True,8.899798156605062,18.021642649925795,0.5400868885599196,0.4599131114400798,-0.02774980915625383
83b,14.727491884726392,True,14.832721236849077,7.557548768435128,0.9053348595972168,0.09466514040278363,0.4198834222155351
83c,16.714328790497873,True,16.76868810429399,7.773800109009161,0.9561760278779263,0.04382397212207299,0.7213425512934879
85a,13.818888605903412,True,7.650626844998939,13.58768521736872,0.05892936426577931,0.9410706357342208,0.6917527909446473
85b,12.191886025080118,True,6.987837508626836,11.748479659576432,0.06718702123166129,0.9328129787683384,0.484271156402304
86a,19.576154228812776,True,14.470238836600734,19.551111883171625,0.14658394586513127,0.8534160541348674,0.7150200619132294
86b,6.779708782779273,True,6.485117474067658,6.43098031077794,0.9512148446425814,0.04878515535741977,0.002558945133534448
86c,10.238225689509987,True,5.57178941685565,10.50445476820349,0.09004269785350523,0.9099573021464948,0.03505783114778248
86d,8.678596610576797,True,3.7279165107841012,8.582987326956575,0.02684541718644996,0.97315458281355,0.3477011494252872
87a,21.67695238545752,True,19.285129348655648,16.259319035684836,0.5605081846742805,0.43949181532571957,0.1155713098782406
87b,16.662341059831707,True,9.552021548157983,11.965162547146072,0.477501071503282,0.5224989284967179,-0.12496660570639459
87c,10.290553885452935,True,6.883881071467002,10.290641035479263,0.07406482614330756,0.9259351738566929,0.155840117593849
